,movie_id,start_year,genres,averagerating,numvotes,title,studio,domestic_gross,foreign_gross
929,tt2005151,2016,"Comedy,Crime,Drama",7.1,154029,War Dogs,WB,43000000,43200000
930,tt2006295,2015,"Biography,Drama,History",6.9,32263,The 33,WB,12200000,12700000
931,tt2011183,2011,"Comedy,Fantasy",6.2,843,Pastorela,LGF,161000,2700000
932,tt2015381,2014,"Action,Adventure,Comedy",8.1,948394,Guardians of the Galaxy,BV,333200000,440200000
933,tt2017020,2013,"Adventure,Animation,Comedy",5.4,34229,The Smurfs 2,Sony,71000000,276500000
934,tt2017038,2013,"Action,Adventure,Drama",6.9,70888,All Is Lost,RAtt.,6300000,7400000
935,tt2023453,2012,"Comedy,Family",6.3,19571,Diary of a Wimpy Kid: Dog Days,Fox,49000000,28100000
936,tt2024432,2013,"Adventure,Comedy,Crime",5.7,115624,Identity Thief,Uni.,134500000,39500000
937,tt2024469,2014,"Action,Mystery,Thriller",7.0,234717,Non-Stop,Uni.,92200000,130600000
938,tt2024544,2013,"Biography,Drama,History",8.1,577301,12 Years a Slave,FoxS,56700000,131100000
939,tt2025690,2016,"Action,Drama,History",6.8,55981,The Finest Hours,BV,27600000,24500000
940,tt2034800,2016,"Action,Adventure,Fantasy",6.0,111602,The Great Wall,Uni.,45500000,289400000
941,tt7535780,2017,Documentary,6.5,24,The Great Wall,Uni.,45500000,289400000
942,tt2042568,2013,"Drama,Music",7.5,123759,Inside Llewyn Davis,CBS,13200000,19700000
943,tt2056771,2015,"Drama,Thriller",6.4,23311,A Bigger Splash,FoxS,2000000,5500000
944,tt2058107,2013,"Biography,Drama,Romance",7.1,34586,The Railway Man,Wein.,4400000,17900000
945,tt2062622,2014,"Animation,Comedy,Family",4.6,1461,Postman Pat: The Movie,Shout!,1500,1300000
946,tt2069955,2012,"Crime,Drama,Mystery",4.3,1612,The Mule,WB,103800000,68700000
947,tt2130270,2014,"Comedy,Crime,Drama",6.3,5788,The Mule,WB,103800000,68700000
948,tt7959026,2018,"Crime,Drama,Thriller",7.1,58955,The Mule,WB,103800000,68700000
949,tt2070776,2012,"Comedy,Romance,Sport",6.9,10746,Populaire,Wein.,179000,5300000
950,tt2072233,2017,"Action,Crime,Thriller",5.6,25827,Sleepless,ORF,20800000,12100000
951,tt5657428,2015,Drama,8.4,30,Sleepless,ORF,20800000,12100000
952,tt2077833,2012,Action,5.9,18953,Rowdy Rathore,UTV,777000,28600000
953,tt2080374,2015,"Biography,Drama",7.2,138668,Steve Jobs,Uni.,17800000,16700000
954,tt2083355,2013,"Comedy,Drama",6.7,13967,The Best Man Holiday,Uni.,70500000,2300000
955,tt2083383,2012,"Drama,Sport",6.8,56129,Trouble with the Curve,WB,35800000,13200000
956,tt2084970,2014,"Biography,Drama,Thriller",8.0,620834,The Imitation Game,Wein.,91100000,142400000
957,tt2091256,2017,"Action,Animation,Comedy",6.2,21903,Captain Underpants: The First Epic Movie,Fox,73900000,51600000
958,tt2094766,2016,"Action,Adventure,Sci-Fi",5.8,167110,Assassin's Creed,Fox,54600000,186300000
959,tt2096672,2014,"Adventure,Comedy",5.6,118646,Dumb and Dumber To,Uni.,86200000,83600000
960,tt2097298,2015,"Biography,Drama,Sport",7.4,31735,"McFarland, USA",BV,44500000,1200000
961,tt2097307,2012,"Action,Comedy",6.1,32414,Hit and Run,ORF,13700000,704000
962,tt2101341,2013,"Action,Crime,Drama",6.5,61238,Dead Man Down,FD,10900000,7200000
963,tt2101441,2012,"Comedy,Crime,Drama",5.3,126504,Spring Breakers,A24,14100000,17600000
964,tt2103254,2014,"Comedy,Romance",4.9,44345,Tammy,WB (NL),84500000,16000000
965,tt2103281,2014,"Action,Adventure,Drama",7.6,390199,Dawn of the Planet of the Apes,Fox,208500000,502100000
966,tt2109184,2012,"Horror,Mystery,Thriller",4.6,58408,Paranormal Activity 4,Par.,53900000,88900000
967,tt2109248,2014,"Action,Adventure,Sci-Fi",5.7,283486,Transformers: Age of Extinction,Par.,245400000,858600000
968,tt2112096,2016,"Comedy,Crime",5.4,10928,Absolutely Fabulous: The Movie,FoxS,4800000,33100000
969,tt2119532,2016,"Biography,Drama,History",8.1,366904,Hacksaw Ridge,LGF,67200000,108100000
970,tt2120120,2015,"Action,Comedy,Sci-Fi",5.6,119789,Pixels,Sony,78700000,166100000
971,tt2121250,2013,Crime,5.5,102,Alpha,Studio 8,35900000,62300000
972,tt3166734,2015,"Drama,Horror,Mystery",7.7,37,Alpha,Studio 8,35900000,62300000
973,tt4244998,2018,"Adventure,Drama,Family",6.7,41882,Alpha,Studio 8,35900000,62300000
974,tt2125435,2012,"Adventure,Drama,Fantasy",7.3,77440,Beasts of the Southern Wild,FoxS,12800000,8300000
975,tt2126355,2015,"Action,Adventure,Drama",6.1,192750,San Andreas,WB (NL),155200000,318800000
976,tt2126357,2018,"Comedy,Drama,Romance",5.8,13109,Second Act,STX,39300000,33000000
977,tt2132285,2013,"Biography,Crime,Drama",5.6,77726,The Bling Ring,A24,5800000,13300000
978,tt2132374,2013,"Comedy,Drama",6.3,977,Life's a Breeze,Magn.,3500,99700
979,tt2140373,2013,"Biography,Comedy,Drama",7.5,140678,Saving Mr. Banks,BV,83300000,34600000
980,tt2140479,2016,"Action,Crime,Drama",7.3,233022,The Accountant,WB,86300000,68900000
981,tt2159988,2015,"Crime,Thriller",6.8,126,The Walk,TriS,10100000,51000000
982,tt2160105,2018,"Fantasy,Thriller",5.7,5010,I Still See You,LGF,1400,1500000
983,tt2170439,2014,"Comedy,Crime",6.3,144442,Horrible Bosses 2,WB,54400000,53200000
984,tt2170593,2014,"Comedy,Drama",7.3,89372,St. Vincent,Wein.,44100000,10700000
985,tt2172584,2014,"Comedy,Drama",6.2,35049,Maps to the Stars,FCW,351000,988000
986,tt2172934,2014,"Action,Drama,Thriller",6.2,81681,3 Days to Kill,Rela.,30700000,21900000
987,tt2172935,2013,Music,7.2,15592,Metallica Through the Never,PH,3400000,4600000
988,tt2177771,2014,"Comedy,Drama,History",6.1,117638,The Monuments Men,Sony,78000000,77000000
989,tt2178941,2012,Drama,7.2,11292,Barbara,AF,1000000,3100000
990,tt6411984,2017,"Biography,Drama,Music",6.1,829,Barbara,AF,1000000,3100000
991,tt2179136,2014,"Action,Biography,Drama",7.3,401915,American Sniper,WB,350100000,197300000
992,tt2180411,2014,"Adventure,Comedy,Drama",6.0,123577,Into the Woods,BV,128000000,85100000
993,tt2191715,2011,"Comedy,Musical",7.8,33,Into the Woods,BV,128000000,85100000
994,tt2201083,2012,Thriller,2.6,167,Into the Woods,BV,128000000,85100000
995,tt2181948,2014,Thriller,5.8,9,Red,Sum.,90400000,108600000
996,tt8851190,2018,Drama,8.1,26,Red,Sum.,90400000,108600000
997,tt2183034,2014,"Adventure,Family,Sci-Fi",5.8,17627,Earth to Echo,Rela.,38900000,6400000
998,tt2184339,2013,"Horror,Thriller",5.7,183549,The Purge,Uni.,64500000,24900000
999,tt2191701,2013,Comedy,5.4,128500,Grown Ups 2,Sony,133699999,113300000
1000,tt2193215,2013,"Crime,Drama,Thriller",5.3,92096,The Counselor,Fox,17000000,54000000
1001,tt2194499,2013,"Comedy,Drama,Fantasy",7.8,263136,About Time,Uni.,15300000,71800000
1002,tt2199571,2015,"Action,Drama,Thriller",6.6,94131,Run All Night,WB,26500000,45200000
1003,tt2202408,2012,Drama,6.1,22,Transcendence,WB,23000000,80000000
1004,tt2209764,2014,"Action,Drama,Sci-Fi",6.3,204481,Transcendence,WB,23000000,80000000
1005,tt2203939,2014,"Comedy,Romance",6.0,122889,The Other Woman,IFC,25400,427000
1006,tt2209418,2013,"Drama,Romance",7.9,123107,Before Midnight,SPC,8100000,3100000
1007,tt2215719,2012,"Documentary,Music",5.9,13034,Katy Perry: Part of Me,Par.,25300000,7400000
1008,tt2223990,2014,"Drama,Sport",6.8,48812,Draft Day,LG/S,28800000,620000
1009,tt2226597,2017,"Action,Adventure,Drama",6.4,57033,The Mountain Between Us,Fox,30300000,32500000
1010,tt2229499,2013,"Comedy,Drama,Romance",6.6,216350,Don Jon,Rela.,24500000,6000000
1011,tt2233624,2012,"Drama,Music",8.6,46,Kin,LGF,5700000,4300000
1012,tt6017942,2018,"Action,Drama,Sci-Fi",5.7,9048,Kin,LGF,5700000,4300000
1013,tt2234003,2014,Drama,7.4,52266,Calvary,FoxS,3600000,13300000
1014,tt2234155,2013,Comedy,6.3,179817,The Internship,Fox,44700000,48800000
1015,tt2234261,2013,Comedy,5.7,11848,The Love Punch,KE,267000,4500000
1016,tt2239822,2017,"Action,Adventure,Fantasy",6.5,139792,Valerian and the City of a Thousand Planets,STX,41200000,184700000
1017,tt2239832,2014,"Comedy,Romance",5.8,18533,Think Like a Man Too,SGem,65200000,5000000
1018,tt2241351,2016,"Crime,Drama,Thriller",6.5,86607,Money Monster,TriS,41000000,52300000
1019,tt2243537,2013,"Comedy,Fantasy",5.1,40308,A Haunted House,ORF,40000000,20100000
1020,tt2244901,2013,"Comedy,Romance",5.7,34091,I Give It a Year,Magn.,34700,28200000
1021,tt2245084,2014,"Action,Adventure,Animation",7.8,371204,Big Hero 6,BV,222500000,435300000
1022,tt2250912,2017,"Action,Adventure,Sci-Fi",7.5,426302,Spider-Man: Homecoming,Sony,334200000,546000000
1023,tt2258345,2013,Comedy,6.2,22473,Fading Gigolo,MNE,3800000,9600000
1024,tt2267968,2016,"Action,Adventure,Animation",7.1,116166,Kung Fu Panda 3,Fox,143500000,377600000
1025,tt2267998,2014,"Drama,Mystery,Thriller",8.1,761592,Gone Girl,Fox,167800000,201600000
1026,tt2268016,2015,"Comedy,Drama,Music",5.6,48497,Magic Mike XXL,WB,66000000,56500000
1027,tt2277860,2016,"Adventure,Animation,Comedy",7.3,213542,Finding Dory,BV,486300000,542300032
1028,tt2278388,2014,"Adventure,Comedy,Crime",8.1,633604,The Grand Budapest Hotel,FoxS,59300000,115500000
1029,tt2279339,2015,"Comedy,Fantasy,Romance",5.8,18018,Love the Coopers,LGF,26300000,16100000
1030,tt2279373,2015,"Adventure,Animation,Comedy",6.0,43560,The SpongeBob Movie: Sponge Out of Water,Par.,163000000,162200000
1031,tt2281587,2014,"Adventure,Comedy,Crime",6.4,29018,Muppets Most Wanted,BV,51200000,29200000
1032,tt2283362,2017,"Action,Adventure,Comedy",7.0,242735,Jumanji: Welcome to the Jungle,Sony,404500000,557600000
1033,tt2293640,2015,"Adventure,Animation,Comedy",6.4,193917,Minions,Uni.,336000000,823400000
1034,tt2294449,2014,"Action,Comedy,Crime",7.0,319504,22 Jump Street,Sony,191700000,139600000
1035,tt2296404,2012,"Action,Adventure",6.2,3110,Tai Chi Hero,WGUSA,35100,347000
1036,tt2296777,2018,"Adventure,Animation,Comedy",5.1,8030,Sherlock Gnomes,Par.,43200000,47100000
1037,tt2299842,2012,"Crime,Drama",7.2,11521,Pieta,Drft.,22100,3600000
1038,tt2302755,2013,"Action,Thriller",6.5,235443,Olympus Has Fallen,FD,98900000,71300000
1039,tt2304771,2013,"Biography,Drama,History",7.1,25027,Mandela: Long Walk to Freedom,Wein.,8300000,19000000
1040,tt2304933,2016,"Action,Adventure,Drama",5.2,90788,The 5th Wave,Sony,34900000,75000000
1041,tt2309260,2015,"Horror,Mystery,Thriller",4.2,17763,The Gallows,WB (NL),22800000,20200000
1042,tt2310332,2014,"Adventure,Fantasy",7.4,438621,The Hobbit: The Battle of the Five Armies,WB (NL),255100000,700899968
1043,tt2312718,2013,"Action,Thriller",6.5,98549,Homefront,ORF,20200000,22900000
1044,tt2316204,2017,"Horror,Sci-Fi,Thriller",6.4,226920,Alien: Covenant,Fox,74300000,166600000
1045,tt2316411,2013,"Mystery,Thriller",6.9,143250,Enemy,A24,1000000,2400000
1046,tt5207964,2015,"Drama,Fantasy,Mystery",5.6,17,Enemy,A24,1000000,2400000
1047,tt2321549,2014,"Drama,Horror",6.8,171411,The Babadook,IFC,964000,9300000
1048,tt2322441,2015,"Drama,Romance,Thriller",4.1,279126,Fifty Shades of Grey,Uni.,166200000,404800000
1049,tt2333784,2014,"Action,Adventure,Thriller",6.1,156432,The Expendables 3,LGF,39300000,175300000
1050,tt2333804,2013,"Comedy,Drama,Fantasy",6.1,42082,The Zero Theorem,Ampl.,258000,513000
1051,tt2334649,2013,"Biography,Drama,Romance",7.5,68187,Fruitvale Station,Wein.,16100000,1300000
1052,tt2334873,2013,Drama,7.3,179453,Blue Jasmine,SPC,33400000,64100000
1053,tt2334879,2013,"Action,Drama,Thriller",6.4,191791,White House Down,Sony,73100000,132300000
1054,tt2339741,2014,"Drama,Horror,Thriller",4.9,24592,The Woman in Black 2: Angel of Death,Rela.,26500000,22400000
1055,tt2345737,2014,"Action,Crime,Drama",6.4,40576,The Rover,A24,1100000,2100000
1056,tt2357129,2013,"Biography,Drama",5.9,88788,Jobs,ORF,16100000,19800000
1057,tt2357291,2014,"Adventure,Animation,Comedy",6.3,72209,Rio 2,Fox,131500000,368600000
1058,tt2358925,2015,"Comedy,Drama",5.4,29004,Unfinished Business,Fox,10200000,4200000
1059,tt4998626,2016,Horror,7.2,8,Unfinished Business,Fox,10200000,4200000
1060,tt2361509,2015,"Comedy,Drama",7.1,191494,The Intern,WB,75800000,118800000
1061,tt2363461,2013,Horror,3.9,102,The Pyramid,Fox,2800000,14100000
1062,tt2799166,2014,"Action,Adventure,Horror",4.6,21364,The Pyramid,Fox,2800000,14100000
1063,tt2364841,2013,"Crime,Thriller",5.6,58235,Runner Runner,Fox,19300000,43400000
1064,tt2368254,2018,"Biography,Drama,War",6.7,9882,A Private War,Aviron,1600000,2200000
1065,tt2369135,2014,"Action,Crime,Thriller",6.5,154909,Need for Speed,BV,43600000,159700000
1066,tt2378507,2017,"Biography,Drama",7.2,23580,The Glass Castle,LGF,17300000,4600000
1067,tt2379713,2015,"Action,Adventure,Thriller",6.8,352504,Spectre,Sony,200100000,680600000
1068,tt2380307,2017,"Adventure,Animation,Comedy",8.4,277194,Coco,BV,209700000,597400000
1069,tt2380331,2013,"Comedy,Drama,Romance",6.6,9280,Words and Pictures,RAtt.,2200000,1200000
1070,tt2381249,2015,"Action,Adventure,Thriller",7.4,311704,Mission: Impossible - Rogue Nation,Par.,195000000,487700000
1071,tt2381991,2016,"Action,Adventure,Drama",6.1,87714,The Huntsman: Winter's War,Uni.,48400000,116600000
1072,tt2385006,2013,Documentary,7.3,1056,Jerusalem,NGE,8000000,1300000
1073,tt2387433,2013,"Horror,Sci-Fi,Thriller",6.3,65754,Dark Skies,W/Dim.,17400000,9000000
1074,tt2387499,2016,"Action,Comedy",5.9,51630,Keeping Up with the Joneses,Fox,14900000,15000000
1075,tt2387559,2013,"Comedy,Drama",6.4,70706,Delivery Man,BV,30700000,19300000
1076,tt2387589,2013,Thriller,4.4,819,The Girl on the Train,Strand,208000,97100
1077,tt3631112,2016,"Crime,Drama,Mystery",6.5,150977,The Girl on the Train,Strand,208000,97100
1078,tt2388637,2013,"Crime,Drama,Romance",6.4,19464,Ain't Them Bodies Saints,IFC,397000,635000
1079,tt2388715,2013,"Horror,Mystery",6.5,106906,Oculus,Rela.,27700000,16300000
1080,tt2390283,2014,"Adventure,Family",6.1,678,Midnight Sun,Global Road,9600000,17800000
1081,tt4799066,2018,"Drama,Romance",6.6,16220,Midnight Sun,Global Road,9600000,17800000
1082,tt2390361,2013,"Comedy,Drama,Romance",7.0,55698,Enough Said,FoxS,17600000,7700000
1083,tt2395427,2015,"Action,Adventure,Sci-Fi",7.3,665594,Avengers: Age of Ultron,BV,459000000,946400000
1084,tt2398241,2017,"Adventure,Animation,Comedy",6.0,15612,Smurfs: The Lost Village,Sony,45000000,152200000
1085,tt2401878,2015,"Animation,Comedy,Drama",7.3,58010,Anomalisa,Par.,3800000,1900000
1086,tt2402157,2014,"Action,Crime,Thriller",6.3,59293,The November Man,Rela.,25000000,7500000
1087,tt2402927,2015,"Drama,Romance",7.2,100680,Carol,Wein.,12700000,27600000
1088,tt2404233,2016,"Action,Adventure,Fantasy",5.4,95111,Gods of Egypt,LG/S,31200000,119500000
1089,tt2404425,2015,"Biography,Drama,History",7.3,48501,Woman in Gold,Wein.,33299999,28300000
1090,tt2404463,2013,"Action,Comedy,Crime",6.6,153501,The Heat,Fox,159600000,70300000
1091,tt2406566,2017,"Action,Mystery,Thriller",6.7,150407,Atomic Blonde,Focus,51700000,48300000
1092,tt2431286,2013,"Biography,Comedy,Drama",7.6,88704,Philomena,Wein.,37700000,62400000
1093,tt2436386,2015,"Drama,Mystery,Sci-Fi",6.4,71500,Project Almanac,Par.,22300000,10900000
1094,tt2446042,2014,"Action,Thriller",6.0,165072,Taken 3,Fox,89300000,237200000
1095,tt2452042,2015,"Adventure,Animation,Comedy",7.1,39149,The Peanuts Movie,Fox,130199999,116100000
1096,tt2458776,2014,Documentary,7.4,5948,Bears,BV,17800000,3500000
1097,tt2465146,2014,"Comedy,Drama,Romance",5.8,11597,And So It Goes,CE,15200000,10200000
1098,tt2473510,2015,"Horror,Mystery,Thriller",4.6,22361,Paranormal Activity: The Ghost Dimension,Par.,18300000,60600000
1099,tt2473682,2014,"Horror,Mystery,Thriller",5.0,37147,Paranormal Activity: The Marked Ones,Par.,32500000,58400000
1100,tt2473794,2014,"Biography,Drama,History",6.8,22661,Mr. Turner,SPC,4000000,18200000
1101,tt2477866,2011,"Action,Sport,War",5.0,19,Journey to the West,Magn.,18100,205600000
1102,tt2492664,2013,"Comedy,Drama",5.6,655,May in the Summer,Cohen,22000,112000
1103,tt2503944,2015,"Comedy,Drama",6.6,95988,Burnt,Wein.,13700000,23000000
1104,tt2510894,2015,"Animation,Comedy,Family",6.7,92905,Hotel Transylvania 2,Sony,169700000,305100000
1105,tt2513074,2016,"Action,Drama,Thriller",6.3,19069,Billy Lynn's Long Halftime Walk,TriS,1700000,29200000
1106,tt2515030,2014,"Crime,Drama,History",6.5,19419,Escobar: Paradise Lost,RTWC,196000,3600000
1107,tt2515034,2015,"Action,Crime,Drama",5.8,36053,The Gunman,ORF,10700000,13500000
1108,tt2528814,2014,Drama,4.8,38051,God's Not Dead,Free,60800000,3900000
1109,tt2531318,2016,"Documentary,Music",7.8,9666,The Beatles: Eight Days a Week - The Touring Years,Abr.,2900000,9400000
1110,tt2531344,2018,Comedy,6.2,57142,Blockers,Uni.,60300000,33700000
1111,tt2543164,2016,"Drama,Mystery,Sci-Fi",7.9,515483,Arrival,Par.,100500000,102800000
1112,tt2543472,2017,"Drama,Family",8.0,111632,Wonder,LGF,132400000,173500000
1113,tt2547584,2016,"Drama,Romance",7.2,46247,The Light Between Oceans,BV,12500000,13400000
1114,tt2554274,2015,"Drama,Fantasy,Horror",6.5,119287,Crimson Peak,Uni.,31100000,43600000
1115,tt2555736,2015,"Comedy,Drama",6.6,28931,The Second Best Exotic Marigold Hotel,FoxS,33100000,52900000
1116,tt2557490,2014,"Comedy,Western",6.1,160534,A Million Ways to Die in the West,Uni.,43100000,44100000
1117,tt2561572,2015,"Comedy,Crime",6.0,111187,Get Hard,WB,90400000,21400000
1118,tt2567026,2016,"Adventure,Family,Fantasy",6.2,79951,Alice Through the Looking Glass,BV,77000000,222400000
1119,tt2582496,2015,"Comedy,Drama,Romance",7.8,112627,Me and Earl and the Dying Girl,FoxS,6800000,2300000
1120,tt2582500,2016,"Drama,Mystery,Thriller",4.7,11030,Shut In,EC,6900000,6200000
1121,tt4009278,2015,"Drama,Horror,Thriller",5.7,10374,Shut In,EC,6900000,6200000
1122,tt2582782,2016,"Action,Crime,Drama",7.6,176469,Hell or High Water,LGF,27000000,10900000
1123,tt2582802,2014,"Drama,Music",8.5,616916,Whiplash,SPC,13100000,35900000
1124,tt2592614,2016,"Action,Horror,Sci-Fi",5.6,74979,Resident Evil: The Final Chapter,SGem,26800000,285400000
1125,tt2609912,2013,"Comedy,Documentary",6.8,7880,Kevin Hart: Let Me Explain,LG/S,32200000,74000
1126,tt2614684,2014,"Action,Drama,Thriller",7.2,46103,'71,RAtt.,1300000,355000
1127,tt2626350,2014,"Drama,Music,Romance",6.0,30420,Step Up All In,LG/S,14900000,71300000
1128,tt2627798,2011,Drama,3.8,6,The Last Station,SPC,6600000,6900000
1129,tt2637276,2015,Comedy,6.3,165843,Ted 2,Uni.,81500000,135200000
1130,tt2637294,2015,"Comedy,Mystery,Sci-Fi",5.1,34444,Hot Tub Time Machine 2,Par.,12300000,767000
1131,tt2639254,2014,"Drama,Romance",6.5,18290,A Little Chaos,FCW,558000,9500000
1132,tt2649554,2016,"Action,Drama,Mystery",6.6,67921,Midnight Special,WB,3700000,2500000
1133,tt2650286,2012,"Drama,Romance",4.5,56,Sultan,Yash,6200000,81100000
1134,tt4832640,2016,"Action,Drama,Sport",7.1,33371,Sultan,Yash,6200000,81100000
1135,tt2660118,2016,"Comedy,Romance,Sport",2.9,557,Split,Uni.,138300000,140200000
1136,tt2660888,2016,"Action,Adventure,Sci-Fi",7.1,209844,Star Trek Beyond,Par.,158800000,184600000
1137,tt2670556,2012,Fantasy,8.2,12,I Wish,Magn.,146000,1400000
1138,tt2671706,2016,Drama,7.2,86749,Fences,Par.,57700000,6700000
1139,tt2674426,2016,"Drama,Romance",7.4,174567,Me Before You,WB (NL),56200000,152100000
1140,tt2679042,2015,"Action,Adventure,Crime",5.7,80510,Hitman: Agent 47,Fox,22500000,59900000
1141,tt2690138,2015,"Comedy,Drama",5.0,10066,The D Train,IFC,673000,102000
1142,tt2692250,2014,"Adventure,Comedy,Family",6.2,93103,Night at the Museum: Secret of the Tomb,Fox,113700000,249500000
1143,tt2702724,2016,Comedy,5.4,39096,The Boss,Uni.,63300000,15600000
1144,tt2704998,2018,"Action,Comedy,Crime",7.0,163279,Game Night,WB (NL),69200000,48500000
1145,tt2707858,2014,"Biography,Drama",6.2,10311,Yves Saint Laurent,Wein.,724000,20300000
1146,tt2709768,2016,"Adventure,Animation,Comedy",6.5,161997,The Secret Life of Pets,Uni.,368400000,507100000
1147,tt2713406,2011,Documentary,7.4,7,Meerkats,NGE,778000,482000
1148,tt2717822,2015,"Action,Crime,Thriller",5.4,48427,Blackhat,Uni.,8000000,11600000
1149,tt2717860,2014,"Drama,Thriller",6.0,19706,The Riot Club,IFC,7700,2100000
1150,tt2726560,2015,"Drama,Romance",7.1,70327,The Longest Ride,Fox,37400000,25500000
1151,tt2752758,2014,"Horror,Mystery,Thriller",4.1,15502,Devil's Due,Fox,15800000,21100000
1152,tt2752772,2015,"Horror,Mystery,Thriller",5.3,41782,Sinister 2,Focus,27700000,25100000
1153,tt2771372,2014,"Crime,Drama,Mystery",6.8,46751,Veronica Mars,WB,3300000,195000
1154,tt2784678,2014,"Comedy,Romance",6.4,24744,Top Five,Par.,25300000,800000
1155,tt2800050,2016,Documentary,7.4,893,A Beautiful Planet,Imax,15500000,9400000
1156,tt2802144,2014,"Action,Adventure,Comedy",7.7,544510,Kingsman: The Secret Service,Fox,128300000,286100000
1157,tt2823054,2016,"Adventure,Comedy,Romance",6.0,74849,Mike and Dave Need Wedding Dates,Fox,46000000,31100000
1158,tt2828996,2014,"Comedy,Fantasy",4.7,18085,A Haunted House 2,ORF,17300000,6600000
1159,tt2848292,2015,"Comedy,Music",6.4,130692,Pitch Perfect 2,Uni.,184300000,103200000
1160,tt2869728,2016,"Action,Comedy,Crime",5.9,48688,Ride Along 2,Uni.,91200000,33400000
1161,tt2870708,2014,"Comedy,Drama",6.7,34907,Wish I Was Here,Focus,3600000,1900000
1162,tt2870756,2014,"Comedy,Romance",6.6,59054,Magic in the Moonlight,SPC,10500000,40500000
1163,tt2872518,2017,"Drama,Fantasy",6.3,26065,The Shack,LG/S,57400000,39600000
1164,tt2872718,2014,"Crime,Drama,Thriller",7.9,404476,Nightcrawler,ORF,32400000,6300000
1165,tt2872732,2014,"Action,Sci-Fi,Thriller",6.4,403194,Lucy,Uni.,126700000,336700000
1166,tt2872750,2015,"Adventure,Animation,Comedy",7.4,32935,Shaun the Sheep Movie,LGF,19400000,86800000
1167,tt2873282,2018,"Action,Drama,Thriller",6.6,136738,Red Sparrow,Fox,46900000,104700000
1168,tt2883512,2014,"Adventure,Comedy,Drama",7.3,173270,Chef,ORF,31400000,14500000
1169,tt5745450,2017,"Comedy,Drama,Family",5.7,1687,Chef,ORF,31400000,14500000
1170,tt2901736,2013,Drama,7.3,3785,Ilo Ilo,FM,56800,1100000
1171,tt2911666,2014,"Action,Crime,Thriller",7.4,449942,John Wick,LG/S,43000000,45700000
1172,tt2918436,2015,"Horror,Mystery,Sci-Fi",5.2,37675,The Lazarus Effect,Rela.,25800000,12600000
1173,tt2920540,2014,"Documentary,Drama,Music",7.5,10155,"20,000 Days on Earth",Drft.,280000,1800000
1174,tt2935476,2015,"Drama,Romance",7.1,41099,Far from the Madding Crowd,FoxS,12200000,18000000
1175,tt2937898,2014,"Crime,Drama,Thriller",7.0,60165,A Most Violent Year,A24,5700000,6300000
1176,tt2938956,2015,"Action,Adventure,Crime",5.2,36201,The Transporter Refueled,EC,16000000,56600000
1177,tt2948356,2016,"Adventure,Animation,Comedy",8.0,383446,Zootopia,BV,341300000,682499968
1178,tt2967006,2014,"Comedy,Drama",6.6,13668,The Trip to Italy,IFC,2900000,3000000
1179,tt2967224,2015,"Action,Comedy,Crime",5.1,44723,Hot Pursuit,WB (NL),34600000,17100000
1180,tt2974918,2015,"Adventure,Animation,Comedy",5.1,14507,Alvin and the Chipmunks: The Road Chip,Fox,85900000,148900000
1181,tt2975578,2014,"Action,Horror,Sci-Fi",6.5,126203,The Purge: Anarchy,Uni.,72000000,40000000
1182,tt2975590,2016,"Action,Adventure,Fantasy",6.5,576909,Batman v Superman: Dawn of Justice,WB,330400000,543299968
1183,tt2978462,2014,"Drama,Family",6.4,7579,Dolphin Tale 2,WB,42000000,15800000
1184,tt2980516,2014,"Biography,Drama,Romance",7.7,361534,The Theory of Everything,Focus,35900000,87800000
1185,tt2980648,2014,"Comedy,Drama",7.3,69562,The Hundred-Foot Journey,BV,54200000,34600000
1186,tt2980706,2014,"Adventure,Animation,Comedy",6.0,15273,Planes: Fire & Rescue,BV,59200000,92200000
1187,tt3007030,2011,"Comedy,Romance",8.0,13,Instructions Not Included,LGF,44500000,54600000
1188,tt3007512,2014,"Drama,History,War",7.1,66595,The Water Diviner,WB,4200000,34000000
1189,tt3045616,2015,"Action,Comedy,Crime",5.5,61366,Mortdecai,LGF,7700000,39600000
1190,tt3062096,2016,"Action,Adventure,Crime",6.2,138978,Inferno,Sony,34300000,185700000
1191,tt3219106,2014,Drama,6.3,183,Inferno,Sony,34300000,185700000
1192,tt3065132,2015,Documentary,6.9,4167,He Named Me Malala,FoxS,2700000,97100
1193,tt3065204,2016,"Drama,Horror,Mystery",7.4,194543,The Conjuring 2,WB (NL),102500000,217900000
1194,tt3072482,2015,"Action,Adventure,Sci-Fi",6.7,78226,Hardcore Henry,STX,9300000,7600000
1195,tt3077214,2015,"Biography,Drama,History",6.9,34306,Suffragette,Focus,4700000,11300000
1196,tt3095734,2016,"Action,Adventure,Comedy",5.7,13525,Monster Trucks,Par.,33400000,31100000
1197,tt3104988,2018,"Comedy,Romance",7.0,96617,Crazy Rich Asians,WB,174500000,64000000
1198,tt3110958,2016,"Action,Adventure,Comedy",6.5,216219,Now You See Me 2,LG/S,65099999,269800000
1199,tt3110960,2014,"Biography,Drama,History",6.7,5241,Jimmy's Hall,SPC,561000,2600000
1200,tt3127022,2017,Drama,6.5,8018,The Bookshop,Greenwich,1600000,9900000
1201,tt3142688,2014,"Adventure,Comedy,Drama",5.8,5841,Finding Fanny,FIP,616000,7100000
1202,tt3147312,2015,"Drama,Thriller",6.0,8235,Desierto,STX,2000000,1000000
